"249"	"What"	"What class of ship was the U.S.S. Enterprise NCC-1701?"	""	""	""	""	"Constitution"	""
"250"	"What"	"What class of ship was the U.S.S. Enterprise NCC-1701-A?"	""	""	""	""	"Constitution refit"	""
"251"	"Who"	"Who invented warp drive?"	""	""	""	""	"Zefram Cochrane"	""
"252"	"Who"	"Who was the first person to to be credited with achieving Warp 10 (as per ""Threshold"")?"	""	""	""	""	"Tom Paris"	""
"253"	"When"	"When faced with an attention-loving computer program that has infiltrated your station's systems, what do you do?"	""	""	""	""	"Make a program to contain it and give it attention."	""
"254"	"What"	"What is the name of the Ba'ku boy who Data is following on the day of his malfunction?"	""	""	""	""	"Artim"	""
"255"	"What"	"What kind of deposits are in the mountains, that interfere with Data's tricorder? (The answer figures later in the movie too.)"	""	""	""	""	"Kelbonite"	""
"256"	"What"	"What does Data find in the lake that sheds light on what has happened to him?"	""	""	""	""	"A submerged holoship"	""
"257"	"Who"	"Who is the leader of the Ba'ku?"	""	""	""	""	"Sojef"	""
"258"	"Which"	"Which television series began each show with a voiceover ""Space... the Final Frontier. These are the voyages of the starship Enterprise..."""	""	""	""	""	"'Star Trek: TOS' and 'Star Trek: TNG'"	""
"259"	"Which"	"Which 'Star Trek' series was not set onboard a starship named Enterprise?"	""	""	""	""	"Star Trek: Deep Space Nine"	""
"260"	"What"	"What was seen on the TV screen during the 'Star Trek' introduction?"	""	""	""	""	"stars, planets, and a starship"	""
"261"	"Which"	"Which of these characters never commanded a starship named Enterprise?"	""	""	""	""	"Captain Kathryn Janeway"	""
"262"	"Which"	"Which 'Star Trek' series ended with an episode entitled 'These Are the Voyages...'"	""	""	""	""	"Star Trek: Enterprise"	""
"263"	"Who"	"Who is the captain of the star ship Voyager?"	""	""	""	""	"Kathryn Janeway"	""
"264"	"Which"	"Which of the following four captains suffers from androgenic alopecia?"	""	""	""	""	"Jean-Luc Picard"	""
"265"	"Who"	"Who is Benjamin Sisko's First Officer?"	""	""	""	""	"Kira Nerys"	""
"266"	"Which"	"Which of the following characters is a Vulcan Chief Security Officer?"	""	""	""	""	"Tuvok"	""
"267"	"Who"	"Who is the Jonathan Archer's Tactical and Armory Officer?"	""	""	""	""	"Malcolm Reed"	""
"268"	"Which"	"Which Chief Medical Officer is a Denobulan?"	""	""	""	""	"Dr. Phlox"	""
"269"	"What"	"What was the name used by Alexander Rozchenko when he came back in time in the 'Next Generation' episode ""First Born""?"	""	""	""	""	"K'Mtar"	""
"270"	"What"	"What is the name of the Klingon Chancellor who preceded Gowron?"	""	""	""	""	"K'Mpec"	""
"271"	"What"	"What is the name of the commanding officer of the Klingon vessel T'Ong?"	""	""	""	""	"K'Temoc"	""
"272"	"What"	"What is the name of the Klingon emissary who was a Romulan operative that used mind-control procedures on Geordi LaForge?"	""	""	""	""	"Kell"	""
"273"	"What"	"What is the name of the High Cleric on Boreth who was responsible for creating a clone of Kahless?"	""	""	""	""	"Koroth"	""
"274"	"What"	"What is the name of the only surviving Klingon officer from the Bird-of-Prey seen in ""Star Trek III: The Search for Spock""?"	""	""	""	""	"Maltz"	""
"275"	"What"	"What is the name assumed by Kurn after his memory engrams were erased?"	""	""	""	""	"Rodek"	""
"276"	"What"	"What is the name of Chancellor's Military Advisor from ""Star Trek VI: The Undiscovered Country""?"	""	""	""	""	"Kerla"	""
"277"	"What"	"What is the name of the Klingon agent who was negotiating with the Capellans against James Kirk?"	""	""	""	""	"Kras"	""
"278"	"What"	"What is the name of the First Officer from the Bird-of-Prey chasing the Enterprise in ""Star Trek V: The Final Frontier""?"	""	""	""	""	"Vixis"	""
"279"	"What"	"What is the name of the captain of the Klingon ship that is featured in the season five episode ""Trials and Tribble-ations""?"	""	""	""	""	"Koloth"	""
"280"	"Which"	"Which two characters get married in the ""Star Trek: Deep Space Nine"" episode ""You Are Cordially Invited...""?"	""	""	""	""	"Worf and Jadzia Dax"	""
"281"	"Who"	"Who did Kirk leave in command of the Enterprise when he left to apprehend Harrison on Kronos?"	""	""	""	""	"Sulu"	""
"282"	"When"	"When the away team arrived at Kronos, Kirk piloted the ship towards a small gap between two buildings to try and lose the ship that was following them. Kirk and Spock debated whether the ship would pass through the gap. What was Spock's response when Kirk said, ""I told you we'd fit.""?"	""	""	""	""	"""I am not sure that qualifies."""	""
"283"	"What"	"What was John Harrison's real name?"	""	""	""	""	"Khan"	""
"284"	"What"	"What was McCoy examining whilst Kirk was speaking to Harrison?"	""	""	""	""	"A Tribble"	""
"285"	"What"	"What was the name of the ship commanded by Admiral Marcus?"	""	""	""	""	"USS Vengeance"	""
"286"	"Why"	"Why did Admiral Marcus' ship not destroy the Enterprise?"	""	""	""	""	"Scotty sabotaged the ship."	""
"287"	"What"	"What was the name of Natasha Yar's daughter, who commanded the Romulan fleet in the ""TNG"" two-part episode ""Redemption""?"	""	""	""	""	"Sela"	""
"288"	"What"	"What was the name of the Cardassian spy on ""Star Trek: Voyager"" who had been surgically altered to look like a Bajoran?"	""	""	""	""	"Seska"	""
"289"	"Which"	"Which of these people IS NOT a principal designer of the runabout?"	""	""	""	""	"Matt Jeffries"	""
"290"	"How"	"How many people can a runabout's transporter accomodate at one time?"	""	""	""	""	"2"	""
"291"	"Where"	"Where was the prototype runabout constructed and flight-tested?"	""	""	""	""	"Mars"	""
"292"	"How"	"How many decks does a runabout have?"	""	""	""	""	"1"	""
"293"	"Which"	"Which 'lucky' runabout manages to evade destruction through the entire 'Deep Space Nine' series?"	""	""	""	""	"Rio Grande"	""
"294"	"What"	"What is the total displacement (mass) of a runabout, in tonnes?"	""	""	""	""	"158.7"	""
"295"	"What"	"What is the overall length of a runabout, in metres?"	""	""	""	""	"23.1"	""
"296"	"What"	"What is the more ""common"" name for the ritual that Sarek is requesting?"	""	""	""	""	"the re-fusion"	""
"297"	"What"	"What is the name of the High Priestess of Vulcan?"	""	""	""	""	"T'Lar"	""
"298"	"Which"	"Which of the following characters was NOT played by more than one actor?"	""	""	""	""	"Seska"	""
"299"	"Which"	"Which of the following is NOT true of Zefram Cochrane?"	""	""	""	""	"He built the Phoenix in Idaho"	""
"300"	"Which"	"Which of the following ""Star Trek"" actors did NOT have his own child appear with him in an episode or movie?"	""	""	""	""	"Leonard Nimoy"	""
"301"	"How"	"How old was Kira Nerys when the Cardassian occupation of Bajor ended?"	""	""	""	""	"26 years"	""
"302"	"How"	"How many people held the title of Chief Engineer of the Enterprise-D during Season One of ""TNG""?"	""	""	""	""	"four"	""
"303"	"Which"	"Which of the following episodes of ""Star Trek: Voyager"" was the first to feature Reginald Barclay (Dwight Schultz)?"	""	""	""	""	"Projections"	""
"304"	"Where"	"Where did a Borg vessel destroy 39 Federation ships on its way to Earth?"	""	""	""	""	"Wolf 359"	""
"305"	"What"	"What was Picard's name in the Borg Collective?"	""	""	""	""	"Locutus"	""
"306"	"Who"	"Who was put on board to help the Enterprise fight the Borg?"	""	""	""	""	"Lieutenant Commander Shelby"	""
"307"	"How"	"How did the Enterprise-D win the fight with the Borg when Picard was a borg?"	""	""	""	""	"Put them to sleep"	""
"308"	"Where"	"Where did the Borg come from?"	""	""	""	""	"Delta Quadrant"	""
"309"	"What"	"What song did the hologram of Major Kira sing to Odo?"	""	""	""	""	"Fever"	""
"310"	"What"	"What kind of pancakes did B'Elanna Torres' grandmother used to make for her?"	""	""	""	""	"banana"	""
"311"	"What"	"What song does the Doctor teach Seven of Nine to sing?"	""	""	""	""	"You are my Sunshine"	""
"312"	"How"	"How did Jadzia Dax die?"	""	""	""	""	"Dukat killed her"	""
"313"	"What"	"What is the name of Kes' home planet?"	""	""	""	""	"Ocampa"	""
"314"	"What"	"What is the name of Lt. Tasha Yar's sister?"	""	""	""	""	"Ishara"	""
"315"	"What"	"What is Ezri Dax's area of expertise?"	""	""	""	""	"psychology"	""
"316"	"Which"	"Which of the following is not a name used to describe the stable wormhole on ""Deep Space Nine""?"	""	""	""	""	"The Galactic Vortex"	""
"317"	"What"	"What is the tip-to-tip length of a warrior's configuration Bat'leth?"	""	""	""	""	"116cm"	""
"318"	"Who"	"Who was the first Vulcan to graduate at the top of the class at Starfleet Academy?"	""	""	""	""	"Valeris"	""
"319"	"What"	"What is the name of the fish in Captain Picard's Ready Room on the Enterprise-D?"	""	""	""	""	"Livingston"	""
"320"	"What"	"What is the title of the first ""Star Trek"" episode (in order of production sequence) to feature Ensign Chekov?"	""	""	""	""	"Catspaw"	""
"321"	"What"	"What is the first name of Captain Archer's father?"	""	""	""	""	"Henry"	""
"322"	"Which"	"Which of the following is the correct inscription on the dedication plaque for the U.S.S. Defiant (NX-74205)?"	""	""	""	""	"""All I ask is a tall ship and a star to steer her by."""	""
"323"	"When"	"When the battle-damaged ENTERPRISE pulls into Starbase 1 for repairs, we see Janice Rand, a character from the original ""Star Trek"" TV series, watching the starship ease into ""dock."" True or False: This is the first appearance of Janice Rand in a ""Trek"" movie."	""	""	""	""	"f"	""
"324"	"What's"	"What's the name of the admiral who informs Kirk and company that the ENTERPRISE will be retired from duty?"	""	""	""	""	"Morrow"	""
"325"	"What's"	"What's the name of the science vessel to which Lt. Saavik (Robin Curtis) and Dr. David Marcus have been reassigned sometime between the end of ""Star Trek II"" and the beginning of this film?"	""	""	""	""	"USS GRISSOM"	""
"326"	"Which"	"Which member of the crew never shows up at Kirk's little get-together?"	""	""	""	""	"Montgomery Scott"	""
"327"	"When"	"When members of the command crew break Dr. McCoy out of the psych ward, Commander Hikaru Sulu (George Takei) acts as the muscle, subduing a security guard and throwing him across the room. Finish his parting line to the semi-conscious guard: ""Don't call me ___________."""	""	""	""	""	"Tiny"	""
"328"	"What"	"What is the name of the commanding officer of the USS EXCELSIOR?"	""	""	""	""	"Styles"	""
"329"	"When"	"When the ship carrying the Chancellor of the Klingon Empire is damaged and the Chancellor himself is severely wounded, what do you do?"	""	""	""	""	"Beam aboard and see if you can help."	""
"330"	"When"	"When the mother of one of the crew is going through a physiological phase and decides to marry the captain, what should you do?"	""	""	""	""	"Nothing - 'an animal is at his best when hunted'."	""
"331"	"When"	"When confronted with multiple casualties aboard a ship, what is the general consensus of how you should proceed?"	""	""	""	""	"Triage - treat those who are worse off (but will live) first."	""
"332"	"Which"	"Which hymn did Scotty play on the bagpipes, as Spock's body was sent into space at the end of ""Star Trek II""?"	""	""	""	""	"Amazing Grace"	""
"333"	"What"	"What was the name of the ceremony that reunited Spock with his katra in ""Star Trek III""?"	""	""	""	""	"Fal Tor Pan"	""
"334"	"What"	"What is the maiden name of Spock's mother, Amanda?"	""	""	""	""	"Grayson"	""
"335"	"What"	"What is Captain Kirk's brother's first name?"	""	""	""	""	"George"	""
"336"	"What"	"What does the ""M"" in ""M-Class Planet"" stand for?"	""	""	""	""	"Minshara"	""
"337"	"Who"	"Who is the first cast member in the history of ""Star Trek"" to direct an episode (not a movie)?"	""	""	""	""	"Jonathan Frakes"	""
"338"	"How"	"How many episodes of ""Star Trek: The Animated Adventures"" were produced?"	""	""	""	""	"22"	""
"339"	"When"	"When Gene Roddenberry was conceiving ""Star Trek"" in 1964, the ship was named the U.S.S. Enterprise."	""	""	""	""	"f"	""
"340"	"What"	"What was the name of Tasha Yar's sister?"	""	""	""	""	"Ishara"	""
"341"	"Which"	"Which of the following did Mr. Spock NOT say?"	""	""	""	""	"""He's dead, Jim."""	""
"342"	"What"	"What actor plays Spock?"	""	""	""	""	"Leonard Nimoy"	""
"343"	"Which"	"Which ""Star Trek: Deep Space Nine"" character said ""Doctor, I do believe there's hope for you yet""?"	""	""	""	""	"Garak"	""
"344"	"Which"	"Which ""Star Trek: Deep Space Nine"" character said ""We could build another station...""?"	""	""	""	""	"Lt Commander Jadzia Dax"	""
"345"	"Which"	"Which ""Star Trek: Deep Space Nine"" character said ""Find him and kill him""?"	""	""	""	""	"Lt Commander Worf"	""
"346"	"Which"	"Which ""Star Trek: Deep Space Nine"" character said ""So... I lied. I cheated. I bribed men to cover the crimes of other men. I am an accessory to murder. But the most damning thing of all... I think I can live with it. And if I had to do it all over again - I would""?"	""	""	""	""	"Captain Benjamin Sisko"	""
"347"	"Which"	"Which ""Star Trek: Deep Space Nine"" character said ""You know, at first, I didn't think I was going to like him""?"	""	""	""	""	"Odo"	""
"348"	"Which"	"Which ""Star Trek: Deep Space Nine"" character spoke the line: ""Let's make a deal, Doctor: I'll spare you the 'ends justify the means'-speech and you spare me the 'we must do what's right'-speech. You and I are not going to see eye to eye on this subject, so I suggest we stop discussing it""?"	""	""	""	""	"Sloan"	""
"349"	"What"	"What is Captain Kirk`s middle name?"	""	""	""	""	"Tiberius"	""
"350"	"What"	"What is Captain Sisko`s Christian name?"	""	""	""	""	"Benjamin"	""
"351"	"Which"	"Which of Sisko`s fellow officers did he call ""old man""?"	""	""	""	""	"Dax"	""
"352"	"Which"	"Which Italian artist did Captain Janeway recreate on the holodeck?"	""	""	""	""	"Leonardo Da Vinci"	""
"353"	"Who"	"Who does Scott Bakula play in ""Enterprise""?"	""	""	""	""	"Jonathan Archer"	""
"354"	"What"	"What was Scott Bakula`s character called in ""Quantum Leap""?"	""	""	""	""	"Samuel Beckett"	""
"355"	"Which"	"Which of the following events did NOT take place at the beginning of Season 3 of ""Star Trek: Deep Space Nine"" (episode ""The Search, Part 1"")?"	""	""	""	""	"Sisko is promoted to Captain"	""
"356"	"What"	"What is the name of Jean-Luc Picard's mother?"	""	""	""	""	"Yvette"	""
"357"	"Who"	"Who was the first commanding officer of the U.S.S. Enterprise (NCC-1701) (CLUE: It was NOT Christopher Pike)?"	""	""	""	""	"Robert April"	""
"358"	"What"	"What does ""GNDN"" mean?"	""	""	""	""	"Goes Nowhere Does Nothing"	""
"359"	"What"	"What is the name of Quark's father?"	""	""	""	""	"Keldar"	""
"360"	"How"	"How many people on Earth were killed by the Xindi weapon that struck in 2153?"	""	""	""	""	"7 million"	""
"361"	"What"	"What is the name of the navigator of the Enterprise (NCC-1701) in the animated ""Star Trek"" series?"	""	""	""	""	"Arex"	""
"362"	"What"	"What are OkudaGrams?"	""	""	""	""	"Graphic displays seen on ""Star Trek"" shows and movies"	""
"363"	"What"	"What was the name of the mischievous character, played by John De Lancie, that appeared in both the pilot and final episodes of ""Star Trek: The Next Generation""?"	""	""	""	""	"Q"	""
"364"	"What"	"What was the name of the character played by Armin Shimerman in ""Star Trek: Deep Space Nine""?"	""	""	""	""	"Quark"	""
"365"	"How"	"How do Quantum torpedoes work?"	""	""	""	""	"They rely on harnessing zero-point energy, increasing their destructive power to above the maximum capable with a photon torpedo."	""
"366"	"How"	"How does the crew find out Picard is planning to help the Ba'ku and defy Admiral Dougherty?"	""	""	""	""	"Picard uses the transporter at an odd hour."	""
"367"	"What"	"What does Ru'afo use to kill Admiral Dougherty?"	""	""	""	""	"The face stretching cosmetic chair"	""
"368"	"Which"	"Which of the following species ran the Caretaker Array in ""Star Trek: Voyager""?"	""	""	""	""	"Nacene"	""
"369"	"What"	"What is the name of Captian Sulu's daughter?"	""	""	""	""	"Demora"	""
"370"	"Which"	"Which of the following occupations has NOT been represented among the guest cast in ""Star Trek"" history?"	""	""	""	""	"Bank Executive"	""
